,Log,Conta,Data,Pag.,Link,ID,Tipo,Nome,Registro,Município,Distância,DAEE Nº,Data_Protocolo,Finalidade,Tipo_serviço,Local,Latitude,Longitude,Volume,[Volume],Vazão,[Vazão]¹,[Vazão]²,Prazo,[Prazo],Nº_Requerimento,Diretoria,Nº_Extrato,Status,Data de abertura,Nome empresarial,Título do estabelecimento,Porte,Código 1,Código 2,Código 3,Logradouro,Número,CEP,Bairro/Distrito,Município.1,UF,E-mail,Telefone,Ente,Situação cadastral,Data situação,Motivo situação,Situação especial,Data situação especial,Índice do Cliente com este CNPJ,vendedor:CNPJ,Índice do Cliente com este Nome,vendedor:RS,Disparo,Status.1,Contagem,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77
35,2019-11-07 18:21:20,0,2019-08-01 00:00:00,52,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0052.pdf,20190801_IND_3,IND,THALES GUILHERME CARLINI ,020.069.998-93,NATIVIDADE DA SERRA,250.0,DAEE 9608120,-,-,Reservatório de Acumulação,sem denominação,"23°32'13.910""","45°25'6.850""",-,-,-,-,-,,indeterminado,20190008966-2J6,Diretoria de Bacia do Paraíba e Litoral Norte,59,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
36,2019-11-07 18:21:20,0,2019-08-01 00:00:00,52,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0052.pdf,20190801_IND_3,IND,THALES GUILHERME CARLINI ,020.069.998-93,NATIVIDADE DA SERRA,250.0,DAEE 9608120,-,-,Reservatório de Acumulação,sem denominação,"23°32'13.430""","45°25'5.560""",-,-,-,-,-,,indeterminado,20190008966-G4W,Diretoria de Bacia do Paraíba e Litoral Norte,59,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
37,2019-11-07 18:21:20,0,2019-08-01 00:00:00,52,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0052.pdf,20190801_IND_3,IND,THALES GUILHERME CARLINI ,020.069.998-93,NATIVIDADE DA SERRA,250.0,DAEE 9608120,-,-,Reservatório de Acumulação,sem denominação,"23°32'15.810""","45°25'7.410""",-,-,-,-,-,,indeterminado,20190008966-KP4,Diretoria de Bacia do Paraíba e Litoral Norte,59,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
38,2019-11-07 18:21:20,1,2019-08-01 00:00:00,52,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0052.pdf,20190801_IND_4,IND,JOSÉ EDSON PROSPERI ARAÚJO ,042.123.838-02,TREMEMBÉ,210.0,DAEE 9608079,-,-,Reservatório de Acumulação,,"22°57'0.488""","45°36'50.397""",-,-,-,-,-,,indeterminado,20190012501-2FY,Diretoria de Bacia do Paraíba e Litoral Norte,60,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
39,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_1,OUT,ANA KRISHNA TUCUNDUVA FERREIRA,151.239.608-80,PIRAJU,320.0,-,-,irrigação,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
40,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_10,OUT,AREIAS VIEIRA S.A,58.127.283/0001-17,JUQUIÁ,210.0,DAEE 9500677,-,mineração,Extração de Minérios Cl.2,Rio Juquiá,"24° 19' 30,61""","47°38'09,95""",-,-,-,-,-,5,anos,-,-,4072/19,Processado!,1948-12-07 00:00:00,AREIAS VIEIRA SA,********,DEMAIS,"08.10-0-06 - Extração de areia, cascalho ou pedregulho e beneficiamento associado ",09.90-4-03 - Atividades de apoio à extração de minerais não-metálicos ,205-4 - Sociedade Anônima Fechada,AV NOSSA SENHORA DE FATIMA,450,11.085-202,STA MARIA,SANTOS,SP,ANGELA@AREIASVIEIRA.COM.BR,(13) 9718-5621,*****,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
41,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_11,OUT,JOSÉ LUIZ SAMMARCO PALMA,743.321.638-34,ALTINÓPOLIS,250.0,DAEE 9307177,-,irrigação,Captação Superficial,Córrego São João,"20° 59' 31,81""","47°20'21,34""",1800,m³,-,-,-,5,anos,-,-,4076/19,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
42,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_12,OUT,ASSOCIACAO RESIDENCIAL SOLARES,24.130.087/0001-80,PRESIDENTE PRUDENTE,550.0,DAEE 9412709,-,irrigação,Captação Subterrânea,Aquífero Bauru,"22°5'57.337""","51°26'8.127""",12.6,m³,-,-,-,-,-,20190011850-2D2,-,3951/19,Processado!,2016-01-27 00:00:00,ASSOCIACAO RESIDENCIAL SOLARES,********,DEMAIS,68.22-6-00 - Gestão e administração da propriedade imobiliária ,Não informada ,399-9 - Associação Privada,AV ANDELSON RIBEIRO,S/N,19.068-125,RESIDENCIAL TERRA NOVA,PRESIDENTE PRUDENTE,SP,ADM@EFRANCA.COM.BR,(18) 3223-1600,*****,ATIVA,2019-04-08 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
43,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_13,OUT,IBAC INDUSTRIA BRASILEIRA DE ALIMENTOS E CHOCOLATES LTDA,61.472.205/0001-64,ITAPEVI,100.0,DAEE 9905315,-,industrial,Lançamento Superficial,Afl. do Rio Juqueri Mirim ou São João do Barueri,"23°31'12.363""","46°57'57.202""",51.12,m³,-,-,-,60,meses,20190004233-XXH,-,3977/19,Processado!,1989-09-05 00:00:00,I.B.A.C. INDUSTRIA BRASILEIRA DE ALIMENTOS E CHOCOLATES LTDA.,********,DEMAIS,10.93-7-01 - Fabricação de produtos derivados do cacau e de chocolates ,86.30-5-03 - Atividade médica ambulatorial restrita a consultas ,206-2 - Sociedade Empresária Limitada,EST ANTIGA DE ITU,437B,06.695-570,ESTANCIA SAO FRANCISCO,ITAPEVI,SP,TRIBUTARIO@CACAUSHOW.COM.BR,(11) 4144-9820,*****,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
44,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_14,OUT,PREFEITURA MUNICIPAL DE CANAS,01.619.207/0001-01,CANAS,270.0,DAEE 9600638,-,rural,Captação Superficial,Ribeirão das Caninhas,"22°41'2.010""","45°2'31.090""",3600,m³,-,-,-,60,meses,20190010352-0FA,-,3994/19,Processado!,1997-01-01 00:00:00,MUNICIPIO DE CANAS,PREFEITURA MUNICIPAL DE CANAS,DEMAIS,84.11-6-00 - Administração pública em geral ,Não informada ,124-4 - Município,AV 22 DE MARCO,369,12.615-000,CENTRO,CANAS,SP,canassp@uol.com.br,(12) 3151-1158,MUNICÍPIO DE CANAS,ATIVA,2005-10-22 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
45,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_15,OUT,PEDRO MEDEIROS DA SILVA,125.149.028-00,GUAIMBÊ,405.0,DAEE 9412734,-,irrigação,Captação Superficial,Ribeirão Padua Sales,"21°57'27.450""","49°55'6.060""",2100,m³,-,-,-,60,meses,20190012769-E9L,-,4010/19,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
46,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_16,OUT,MAURO QUIRINO,019.352.869-00,UBIRAJARA,350.0,DAEE 9412388,-,irrigação,Captação Superficial,Afluente do Rio São João,"22°27'36.800""","49°39'1.590""",109.38,m³,-,-,-,60,meses,20190003919-6X6,-,4011/19,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
47,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_17,OUT,LAERTE FOGAÇA DA SILVA,890.838.068-04,ITAPETININGA,160.0,DAEE 9401544,-,irrigação,Captação Superficial,Córrego do Rincão,"23°31'11.707""","48°2'1.803""",574.96,m³,-,-,-,60,meses,20180019170-VYJ,-,4037/19,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
48,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_18,OUT,SEBASTIÃO BLANCO MACHADO,015.177.088-34,BARRETOS,383.0,DAEE 9205858,-,irrigação,Captação Subterrânea,Aquífero Bauru,"20°39'29.120""","48°41'9.560""",1020,m³,-,-,-,60,meses,20190012935-DZK,-,4016/19,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
49,2019-11-07 18:21:19,0,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_18,OUT,SEBASTIÃO BLANCO MACHADO,015.177.088-34,BARRETOS,383.0,DAEE 9205858,-,irrigação,Captação Subterrânea,Aquífero Bauru,"20°39'23.710""","48°40'41.490""",720,m³,-,-,-,60,meses,20190012937-69G,-,4016/19,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
50,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_19,OUT,IASHUMARO IOSHIDA,162.355.338-53,TAQUARITUBA,315.0,DAEE 9405201,-,irrigação,Captação Superficial,Afluente do Ribeirão dos Aleixos ou Vitória,"23°29'33.404""","49°14'30.053""",2065.6,m³,-,-,-,60,meses,20190012803-AI6,-,4030/19,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
51,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_2,OUT,PREFEITURA MUNICIPAL DE SANTA CRUZ DO RIO PARDO,46.231.890/0001-43,SANTA CRUZ DO RIO PARDO,330.0,DAEE 9403435,-,rodoviário,Travessia Aérea,Ribeirão São Domingos,"22° 53' 41,70""","49°37'55,90""",-,-,-,-,-,30,anos,-,-,4061/19,Processado!,1974-12-26 00:00:00,MUNICIPIO DE SANTA CRUZ DO RIO PARDO,SANTA CRUZ DO RIO PARDO GABINETE PREFEITO,DEMAIS,84.11-6-00 - Administração pública em geral ,Não informada ,124-4 - Município,PC DEP LEONIDAS CAMARINHA,340,18.900-000,CENTRO,SANTA CRUZ DO RIO PARDO,SP, ,,MUNICÍPIO DE SANTA CRUZ DO RIO PARDO,ATIVA,2004-04-09 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
52,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_20,OUT,REINALDO FIORINI,132.482.178-71,ITAPIRA,80.0,DAEE 9312783,-,rural,Captação Subterrânea,Aquífero Cristalino Fraturado,"22°26'16.400""","46°46'47.430""",5,m³,-,-,-,-,-,20190000209-2JX,-,4017/19,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
53,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_21,OUT,ESTANCIA DO PAPAI LOTEAMENTOS LTDA,23.461.260/0001-60,IBITINGA,268.0,DAEE 9710697,-,urbano,Captação Subterrânea,Aquífero Serra Geral,"21°44'29.780""","48°50'3.550""",112,m³,-,-,-,60,meses,20190008657-19U,-,4031/19,Processado!,2015-10-13 00:00:00,ESTANCIA DO PAPAI LOTEAMENTOS LTDA,RESIDENCIAL DO LAGO,DEMAIS,68.10-2-03 - Loteamento de imóveis próprios ,68.10-2-01 - Compra e venda de imóveis próprios ,206-2 - Sociedade Empresária Limitada,R QUINTINO BOCAIUVA,567,14.940-085,CENTRO,IBITINGA,SP,ELSTONVTROFINO@HOTMAIL.COM,(16) 8253-0323,*****,ATIVA,2015-10-13 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
54,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_22,OUT,ASSOCIAÇÃO RESIDENCIAL VILLA LOMBARDA,10.774.000/0001-00,VALINHOS,22.6,DAEE 9810785,-,urbano,Captação Subterrânea,Aquífero Cristalino Fraturado,"23°0'7.140""","47°1'32.620""",100,m³,-,-,-,60,meses,20190003227-6UW,-,4021/19,Processado!,2009-03-16 00:00:00,ASSOCIACAO RESIDENCIAL VILLA LOMBARDA,ASSOCIACAO RESIDENCIAL VILLA LOMBARDA,DEMAIS,94.99-5-00 - Atividades associativas não especificadas anteriormente ,Não informada ,399-9 - Associação Privada,AL ITAJUBA,820,13.278-530,DOIS CORREGOS,VALINHOS,SP,valicon@valicon.com.br,(19) 3849-6941 / (19) 3849-6744,*****,ATIVA,2009-03-16 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
55,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_23,OUT,AGROPECUÁRIA AMÉRICA ZT LTDA,20.986.293/0001-35,TAQUARITINGA,245.0,DAEE 9710778,-,irrigação,Captação Subterrânea,Aquífero Bauru,"21°22'3.010""","48°34'46.500""",223.5,m³,-,-,-,60,meses,20190010123-6SE,-,4032/19,Processado!,2014-09-05 00:00:00,AGROPECUARIA AMERICA ZT LTDA.,AGROPECUARIA AMERICA ZT,DEMAIS,01.51-2-01 - Criação de bovinos para corte ,01.13-0-00 - Cultivo de cana-de-açúcar ,206-2 - Sociedade Empresária Limitada,EST MUNICIPAL DE TAQUARITINGA A VILA NEGRI,S/N,15.900-000,ZONA RURAL,TAQUARITINGA,SP,AD.VOLANTE@VOLPLAST.COM.BR,(16) 3253-3160,*****,ATIVA,2014-09-05 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
56,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_24,OUT,FERREIRA DE FARIAS PSM SERVIÇOS MÉDICOS S.S LTDA,13.671.217/0001-75,ATIBAIA,64.0,DAEE 9827486,-,urbano-sanitário,Captação Subterrânea,Aquífero Cristalino Fraturado,"23°6'55.220""","46°32'34.160""",30,m³,-,-,-,60,meses,20190002731-YSC,-,4023/19,Processado!,2011-05-10 00:00:00,FERREIRA DE FARIAS HOSPITAL PSIQUIATRICO LTDA,MAXWELL,DEMAIS,"86.10-1-01 - Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências ",Não informada ,206-2 - Sociedade Empresária Limitada,AV HORACIO NETO,357,12.945-010,SAMAMBAIA PARQUE RESIDENCIAL,ATIBAIA,SP,saconsultoria@uol.com.br,(11) 4414-5577,*****,ATIVA,2011-05-10 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
57,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_25,OUT,SUPERMERCADO RONDON LTDA,51.010.502/0001-34,ARAÇATUBA,470.0,DAEE 9705277,-,urbano-sanitário,Captação Subterrânea,Aquífero Serra Geral,"21°13'24.760""","50°27'20.920""",60,m³,-,-,-,60,meses,20180008213-3LN,-,4033/19,Processado!,1982-08-25 00:00:00,SUPERMERCADO RONDON LTDA,SUPERMERCADOS RONDON,DEMAIS,"47.11-3-02 - Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados ",47.21-1-02 - Padaria e confeitaria com predominância de revenda ,206-2 - Sociedade Empresária Limitada,R MARCOS TOQUETAO,514,16.021-345,JUSSARA,ARACATUBA,SP,ATENDIMENTORONDON@GMAIL.COM,(18) 3631-8000,*****,ATIVA,2001-02-25 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
58,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_26,OUT,IRMÃOS QUAGLIO CIA LTDA,52.769.833/0001-15,MOGI MIRIM,65.0,DAEE 9301633,-,industrial,Captação Subterrânea,Aquífero Cristalino Fraturado,"22°24'32.870""","47°3'28.750""",100,m³,-,-,-,60,meses,20190003891-YXQ,-,4019/19,Processado!,1966-07-13 00:00:00,IRMAOS QUAGLIO & CIA LTDA,********,DEMAIS,08.10-0-09 - Extração de basalto e beneficiamento associado ,Não informada ,206-2 - Sociedade Empresária Limitada,ROD MOGI MIRIM - CONCHAL,S/N,13.800-440,VATINGA,MOGI MIRIM,SP, ,,*****,ATIVA,2005-11-03 00:00:00, ,,,569,Não Informado,569,Não Informado,,,1,,,,,,,,,,,,,,,,,,,,,
59,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_27,OUT,EMPRESA DE MINERAÇÃO LUCEMA ÁGUAS MINERAIS LTDA,49.905.482/000118,SANTA ISABEL,130.0,DAEE 9608050,-,industrial,Captação Subterrânea,Aquífero Cristalino Fraturado,"23°21'47.670""","46°15'58.690""",32,m³,-,-,-,60,meses,20190009184-2IY,-,4034/19,Processado!,1978-07-07 00:00:00,EMPRESA DE MINERACAO LUCEMA AGUAS MINERAIS LTDA,********,ME,07.25-1-00 - Extração de minerais radioativos ,Não informada ,206-2 - Sociedade Empresária Limitada,ROD SP 56 (ESTRADA ARUJA/SANTA ISABEL),S/N,07.500-000,TEVO,SANTA ISABEL,SP,LUCEMA@LUCEMA.COM.BR,(11) 4656-3410,*****,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
60,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_28,OUT,YAZAKI DO BRASIL LTDA,01.641.045/0001-08,TATUÍ,110.0,DAEE 9802054,-,urbano,Captação Subterrânea,Aquífero Tubarão,"23°18'53.700""","47°49'40.500""",90,m³,-,-,-,60,meses,20190002139-70X,-,4025/19,Processado!,1997-01-30 00:00:00,YAZAKI DO BRASIL LTDA,YAZAKI DO BRASIL,DEMAIS,"29.45-0-00 - Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias ",73.20-3-00 - Pesquisas de mercado e de opinião pública ,206-2 - Sociedade Empresária Limitada,R MARISA CARRIEL DA FONSECA,5,18.280-602,LOTEAMENTO EMPRESARIAL TATUI-I,TATUI,SP,ALINE.BALDASSIM@BR.YAZAKI.COM,(15) 3322-8152,*****,ATIVA,2005-08-27 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
61,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_29,OUT,M DIAS BRANCO SA INDUSTRIA E COMERCIO DE ALIMENTOS,07.206.816/004374,LENÇÓIS PAULISTA,220.0,DAEE 9701807,-,industrial,Captação Subterrânea,Aquífero Serra Geral,"22°36'15.610""","48°48'1.070""",80,m³,-,-,-,60,meses,20190010941-B8D,-,4029/19,Processado!,2012-02-03 00:00:00,M DIAS BRANCO S.A. INDUSTRIA E COMERCIO DE ALIMENTOS,FILIAL LENCOIS PAULISTA,DEMAIS,10.92-9-00 - Fabricação de biscoitos e bolachas ,10.94-5-00 - Fabricação de massas alimentícias ,204-6 - Sociedade Anônima Aberta,AV BRASIL,657,18.682-901,CENTRO,LENCOIS PAULISTA,SP,magali@mdb.com.br,(16) 3202-2606,*****,ATIVA,2012-02-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
62,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_3,OUT,PIRÂMIDE EXTRAÇÃO E COMÉRCIO DE AREIA LTDA,74.486.531/0002-53,REGISTRO,260.0,DAEE 9501305,-,Mineração,Extração de Minérios,Rio Juquiá,"24° 22' 49,05""","47°50'03,12""",-,-,-,-,-,5,anos,-,-,4062/19,Processado!,1999-08-04 00:00:00,PIRAMIDE EXTRACAO E COMERCIO DE AREIA LTDA,********,DEMAIS,"08.10-0-06 - Extração de areia, cascalho ou pedregulho e beneficiamento associado ",09.90-4-03 - Atividades de apoio à extração de minerais não-metálicos ,206-2 - Sociedade Empresária Limitada,EST RIBEIRAO VERMELHO,SN,11.900-000,BARRA DO JUQUIA,REGISTRO,SP, ,,*****,ATIVA,2000-12-09 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
63,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_30,OUT,VALMI BLANCO MACHADO,140.413.758-00,VOTUPORANGA,430.0,DAEE 9201961,-,irrigação,Captação Superficial,Córrego Carvalho ou Cachoeirinha,"20°28'45.539""","50°0'3.084""",1785,m³,-,-,-,60,meses,20190006898-HR8,-,4009/19,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
64,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_31,OUT,CONSÓRCIO INTERMUNICIPAL DO RIBEIRÃO PIRAÍ,07.078.236/0001-90,SALTO,45.0,DAEE 9810813,-,outros,Barramento,Ribeirão Piraí,"23°11'40.740""","47°13'53.490""",-,-,-,-,-,360,meses,20190008237-GOY,-,4036/19,Processado!,2004-03-03 00:00:00,CONSORCIO INTERMUNICIPAL DO RIBEIRAO PIRAI,CONIRPI,DEMAIS,94.30-8-00 - Atividades de associações de defesa de direitos sociais ,94.93-6-00 - Atividades de organizações associativas ligadas à cultura e à arte ,121-0 - Consórcio Público de Direito Público (Associação Pública),PC ANTONIO VIEIRA TAVARES,20,13.320-219,CENTRO,SALTO,SP,CONSORCIOPIRAI@GMAIL.COM,(11) 4028-2591 / (11) 4028-1649,MUNICÍPIO DE SALTO,ATIVA,2004-03-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
65,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_32,OUT,ANTONIO LUIZ MOURÃO,132.060.368-87,PIRASSUNUNGA,125.0,DAEE 9307433,-,irrigação,Captação Superficial,Afluente do Córrego do Taquari,"22°4'59.100""","47°20'50.630""",40,m³,-,-,-,60,meses,20190009901-672,-,4026/19,CPF,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
66,2019-11-07 18:21:19,1,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_33,OUT,USINA AÇUCAREIRA PAREDÃO S.A,61.340.238/0002-31,MARÍLIA,380.0,DAEE 9401445,-,paisagismo,Barramento,Afluente Córrego Chapadão,"22°7'35.460""","50°6'1.470""",-,-,-,-,-,360,meses,20190012555-A64,-,4018/19,Processado!,1966-08-03 00:00:00,USINA ACUCAREIRA PAREDAO S A,********,DEMAIS,01.51-2-01 - Criação de bovinos para corte ,Não informada ,205-4 - Sociedade Anônima Fechada,FAZ USINA PAREDAO,S N,17.570-000,USINA PAREDAO,ORIENTE,SP, ,,*****,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
67,2019-11-07 18:21:19,0,2019-08-01 00:00:00,50,http://diariooficial.imprensaoficial.com.br/doflash/prototipo/2019/Agosto/01/exec1/pdf/pg_0050.pdf,20190801_OUT_33,OUT,USINA AÇUCAREIRA PAREDÃO S.A,61.340.238/0002-31,MARÍLIA,380.0,DAEE 9401445,-,paisagismo,Barramento,Córrego da Divisa,"22°7'0.440""","50°2'45.300""",-,-,-,-,-,360,meses,20190012555-85V,-,4018/19,Processado!,1966-08-03 00:00:00,USINA ACUCAREIRA PAREDAO S A,********,DEMAIS,01.51-2-01 - Criação de bovinos para corte ,Não informada ,205-4 - Sociedade Anônima Fechada,FAZ USINA PAREDAO,S N,17.570-000,USINA PAREDAO,ORIENTE,SP, ,,*****,ATIVA,2005-11-03 00:00:00, ,,,-,-,-,-,,,1,,,,,,,,,,,,,,,,,,,,,
